Student ID,Question ID,difficulty,correct,Response Time,topic,difficulty_encoded,global_correctness,avg_response_time,questions_answered_so_far,topic_correctness,easy_correct_avg,medium_correct_avg,hard_correct_avg,topic_questions_seen,topic_familiarity,num_words,qstn_complexity
0,91,easy,1,16554,2,1,0.6,17666.25,60,0.5,0.7692307692307693,0.625,0.07692307692307693,0,0,9,11.520000000000003
0,92,easy,1,11553,17,1,0.6065573770491803,17648.016393442624,61,0.5,0.775,0.625,0.07692307692307693,0,0,13,9.44923076923077
0,93,easy,1,11553,16,1,0.6129032258064516,17549.709677419356,62,0.5,0.7804878048780488,0.625,0.07692307692307693,0,0,11,8.009090909090911
0,94,easy,1,11553,9,1,0.6190476190476191,17454.52380952381,63,0.6666666666666666,0.7857142857142857,0.625,0.07692307692307693,3,1,9,4.964444444444446
0,95,easy,1,14234,9,1,0.625,17362.3125,64,0.75,0.7906976744186046,0.625,0.07692307692307693,4,1,7,7.368571428571428
0,96,easy,1,11208,9,1,0.6307692307692307,17314.184615384616,65,0.8,0.7954545454545454,0.625,0.07692307692307693,5,1,16,6.705000000000002
0,97,easy,1,14458,4,1,0.6363636363636364,17221.666666666668,66,0.5,0.8,0.625,0.07692307692307693,0,0,11,12.3
0,98,easy,1,11208,4,1,0.6417910447761194,17180.417910447763,67,1.0,0.8043478260869565,0.625,0.07692307692307693,1,1,12,10.723333333333333
0,99,easy,1,11208,4,1,0.6470588235294118,17092.58823529412,68,1.0,0.8085106382978723,0.625,0.07692307692307693,2,1,8,9.655000000000001
0,100,easy,1,11846,9,1,0.6521739130434783,17007.304347826088,69,0.8333333333333334,0.8125,0.625,0.07692307692307693,6,1,15,10.713333333333338
0,101,easy,1,11208,9,1,0.6571428571428571,16933.571428571428,70,0.8571428571428571,0.8163265306122449,0.625,0.07692307692307693,7,1,10,10.73
0,102,easy,0,15610,9,1,0.6619718309859155,16852.929577464787,71,0.875,0.82,0.625,0.07692307692307693,8,1,14,6.727142857142859
0,103,hard,0,19192,15,3,0.6527777777777778,16835.666666666668,72,0.5,0.803921568627451,0.625,0.07692307692307693,0,0,14,7.570000000000004
0,104,easy,1,11846,17,1,0.6438356164383562,16867.945205479453,73,1.0,0.803921568627451,0.625,0.07142857142857142,1,1,9,6.2755555555555596
0,105,easy,1,15426,17,1,0.6486486486486487,16800.08108108108,74,1.0,0.8076923076923077,0.625,0.07142857142857142,2,1,10,6.010000000000002
0,106,easy,1,11119,17,1,0.6533333333333333,16781.76,75,1.0,0.8113207547169812,0.625,0.07142857142857142,3,1,10,7.190000000000001
0,107,medium,0,27821,2,2,0.6578947368421053,16707.25,76,1.0,0.8148148148148148,0.625,0.07142857142857142,1,1,14,11.784285714285716
0,108,medium,0,23547,9,2,0.6493506493506493,16851.584415584417,77,0.7777777777777778,0.8148148148148148,0.5555555555555556,0.07142857142857142,9,1,11,8.009090909090911
