question_id,question_correct_rate,question_avg_response_time,question_response_time_std,question_interaction_count,difficulty_encoded,response_time_log,topic_Classification & Modeling,topic_Clustering & Unsupervised,topic_Data & Features,topic_Misc / Tools,topic_Rules & Patterns,topic_unknown,difficulty_x_topic_Classification & Modeling,difficulty_x_topic_Clustering & Unsupervised,difficulty_x_topic_Data & Features,difficulty_x_topic_Misc / Tools,difficulty_x_topic_Rules & Patterns,difficulty_x_topic_unknown,correct
39,0.6484176629626337,-0.6268169021022602,-1.3414694560000502,-0.9052869651773768,0,-0.2678716580606958,0,0,1,0,0,0,0,0,0,0,0,0,1
104,0.5776438242263447,-1.0395741656627533,-1.5218095460448768,0.23470402800894935,0,-1.1693622351518156,1,0,0,0,0,0,0,0,0,0,0,0,1
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,1.5287973270126674,0,1,0,0,0,0,0,2,0,0,0,0,1
150,0.3449995673040472,-0.2984901021510301,-0.089671566242416,-1.47528246177054,0,-0.4109932020905524,0,0,0,0,1,0,0,0,0,0,0,0,1
70,0.7320421401961541,-1.5234907131179805,-1.5084354987500674,0.23470402800894935,0,-1.3830163985953974,0,1,0,0,0,0,0,0,0,0,0,0,1
91,0.30197982181992733,-0.20291795588207354,-0.2588889040503444,-0.14529296971982605,0,-0.19077937183105542,1,0,0,0,0,0,0,0,0,0,0,0,1
30,0.8994463162754491,-1.1530952875169582,-1.1322444734329258,1.1846965223308878,0,-0.921465112055533,0,0,1,0,0,0,0,0,0,0,0,0,1
54,0.4385768515256023,-0.3761904536237241,-0.5622559522349857,0.6147010257377248,0,-0.2758021481268141,1,0,0,0,0,0,0,0,0,0,0,0,1
95,0.5954685842064011,-0.6255228636459196,-0.8176952131316845,0.8046995246021125,0,-0.44349610989737803,1,0,0,0,0,0,0,0,0,0,0,0,1
92,0.8445864344413765,-0.8705751691755431,-0.2768351416516325,0.8046995246021125,0,-0.541055760551514,1,0,0,0,0,0,0,0,0,0,0,0,1
27,0.5868563428230743,-0.128963105635196,-0.14672158137823135,-1.0952854640417646,0,-0.49070338258133983,0,0,1,0,0,0,0,0,0,0,0,0,1
94,0.8779275295488443,-0.8909817385797031,-0.8887889027719983,-0.33529146858421377,0,-1.2277588228742016,1,0,0,0,0,0,0,0,0,0,0,0,1
107,-0.7904156161072389,2.1470811184540333,1.698761831375732,-2.805271953821254,1,1.9932733620338203,1,0,0,0,0,0,1,0,0,0,0,0,0
103,-2.0718162968765546,0.3708976950805329,0.269305075539882,-1.2852839629061523,2,0.1824821853901977,0,1,0,0,0,0,0,2,0,0,0,0,0
150,0.3449995673040472,-0.2984901021510301,-0.089671566242416,-1.47528246177054,0,-0.18045427748735185,0,0,0,0,1,0,0,0,0,0,0,0,1
6,0.1719788116721598,0.05240828769427301,-0.16026262363182758,-2.4252749560924785,0,0.1145782620252658,0,0,0,1,0,0,0,0,0,0,0,0,1
123,0.571438167048103,-0.6840795948613619,-0.9021211614649218,0.044705529144561655,0,-0.7911667498962813,0,0,0,0,1,0,0,0,0,0,0,0,1
118,-1.9971101542298264,0.8931602193651963,0.5906525920214545,-2.045277958363703,2,0.9169437142964751,1,0,0,0,0,0,2,0,0,0,0,0,0
130,0.7630056452433375,-1.1133002572992534,-0.5927498925862508,-0.7152884663129891,0,-0.8686028262237491,0,0,0,0,1,0,0,0,0,0,0,0,1
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,1.287360661657196,0,1,0,0,0,0,0,2,0,0,0,0,0
3,0.7835082455194236,-0.5362768529714969,-0.898957350657006,0.23470402800894935,0,-0.3335823818194815,0,0,0,1,0,0,0,0,0,0,0,0,1
37,-0.14288165029942937,0.5315173616469385,-0.15303395999237152,0.23470402800894935,0,0.6664536814083727,1,0,0,0,0,0,0,0,0,0,0,0,1
120,0.6118243713433028,-0.5441126359700348,-0.5312969821658854,-0.33529146858421377,0,-0.6981594725501672,1,0,0,0,0,0,0,0,0,0,0,0,1
121,0.8282062919792007,-0.851095731236515,-0.3735646324671911,-0.14529296971982605,0,-0.5579019100541608,1,0,0,0,0,0,0,0,0,0,0,0,1
14,-0.7618273357298131,1.582321823073024,1.3386654494707158,-0.7152884663129891,1,0.7663334007658509,0,0,1,0,0,0,0,0,1,0,0,0,0
149,-0.28826545392087316,0.9538533304641673,1.2853374985845787,-0.9052869651773768,0,0.9299978712432163,0,0,0,0,1,0,0,0,0,0,0,0,1
83,0.7275520198620213,-0.5637364070823583,-1.1515332948201789,0.044705529144561655,0,-0.9037379574072725,0,1,0,0,0,0,0,0,0,0,0,0,1
48,0.16766263121020925,0.32605085053546096,-0.26687040585718486,1.1846965223308878,0,0.6601701739008216,1,0,0,0,0,0,0,0,0,0,0,0,1
121,0.8282062919792007,-0.851095731236515,-0.3735646324671911,-0.14529296971982605,0,-0.6248502124184935,1,0,0,0,0,0,0,0,0,0,0,0,1
62,0.7131172445439711,-0.5227263011585528,-0.8184503332202685,1.5646935200596632,0,-0.6748971258300321,0,1,0,0,0,0,0,0,0,0,0,0,1
72,-0.8119410195019346,1.5684677119960315,1.8939026463982478,0.23470402800894935,1,1.662311112135622,0,1,0,0,0,0,0,1,0,0,0,0,1
32,-1.0341189394750192,2.184606312461486,2.4801445704931173,-0.7152884663129891,1,1.4115837650435625,1,0,0,0,0,0,1,0,0,0,0,0,0
128,-0.06786942641887178,0.24122995524865057,-0.12649798167401216,-0.9052869651773768,0,0.7168842277227688,0,0,0,0,1,0,0,0,0,0,0,0,1
99,0.6951157243003914,-0.9436623991337402,-0.7024983918234182,0.8046995246021125,0,-0.9113541965955824,1,0,0,0,0,0,0,0,0,0,0,0,1
59,0.6243319687747093,-0.7343586820128495,-1.0351599987055027,-1.6652809606349277,0,-0.8923506643364822,1,0,0,0,0,0,0,0,0,0,0,0,1
126,0.27288075850196764,-0.008865798446604262,0.10985525972984662,-0.7152884663129891,0,-0.2193185562126318,0,0,0,0,1,0,0,0,0,0,0,0,1
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,0.9096126639922024,0,1,0,0,0,0,0,2,0,0,0,0,0
144,0.10309660860634964,-0.008655822412093747,0.31166173817874393,0.044705529144561655,0,0.030955736224753703,0,0,1,0,0,0,0,0,0,0,0,0,1
37,-0.14288165029942937,0.5315173616469385,-0.15303395999237152,0.23470402800894935,0,0.09874270842708956,1,0,0,0,0,0,0,0,0,0,0,0,1
99,0.6951157243003914,-0.9436623991337402,-0.7024983918234182,0.8046995246021125,0,-0.4786848344574604,1,0,0,0,0,0,0,0,0,0,0,0,1
62,0.7131172445439711,-0.5227263011585528,-0.8184503332202685,1.5646935200596632,0,-1.0010909388894653,0,1,0,0,0,0,0,0,0,0,0,0,1
111,-0.6700050794587804,1.543549407313917,1.1701659444693266,-1.8552794594993154,1,1.0004806693752455,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0.7873413403536483,-1.5406960664772213,-1.3308391136178341,0.4247025268733371,0,-1.6015674013343646,0,0,0,1,0,0,0,0,0,0,0,0,1
64,0.7873413403536483,-1.4919267395728504,-1.0766909350482308,0.4247025268733371,0,-1.9069485326697655,0,1,0,0,0,0,0,0,0,0,0,0,1
145,-2.297523072029207,1.3377599240336107,1.7801044194955888,-1.2852839629061523,2,1.1890720866647118,0,0,1,0,0,0,0,0,2,0,0,0,0
148,-0.6806168979914329,1.7403995922432274,1.5443258585630333,0.9946980234665002,1,1.8521963234215162,0,0,0,0,1,0,0,0,0,0,1,0,1
96,0.8316279217379663,-0.9365823448414491,-0.4407835491983754,0.044705529144561655,0,-0.6444387214649604,1,0,0,0,0,0,0,0,0,0,0,0,1
97,0.5802383111671098,-0.6133000595661697,-0.1405974457680445,-1.2852839629061523,0,-0.3738041297216775,1,0,0,0,0,0,0,0,0,0,0,0,1
41,-0.36097776354714145,0.9301598485369481,1.3561384079006145,-1.0952854640417646,0,0.42049181345244036,0,0,1,0,0,0,0,0,0,0,0,0,1
54,0.4385768515256023,-0.3761904536237241,-0.5622559522349857,0.6147010257377248,0,-0.4905091425745482,1,0,0,0,0,0,0,0,0,0,0,0,1
35,0.6011599987965244,-0.6068030014459013,-0.544545466619914,0.9946980234665002,0,-0.7870795356771855,0,0,1,0,0,0,0,0,0,0,0,0,1
30,0.8994463162754491,-1.1530952875169582,-1.1322444734329258,1.1846965223308878,0,-0.8686028262237491,0,0,1,0,0,0,0,0,0,0,0,0,1
90,-1.686864809997518,1.466103265290234,0.0976579672697802,0.23470402800894935,2,1.4694863595722807,1,0,0,0,0,0,2,0,0,0,0,0,0
129,0.636665004955273,-0.7146520815572139,-0.7771776962728781,-1.2852839629061523,0,-0.3459421437233373,0,0,0,0,1,0,0,0,0,0,0,0,1
143,0.636665004955273,-0.6176826362864679,-0.9534319304906913,-1.2852839629061523,0,-0.4717289237821046,0,0,0,0,1,0,0,0,0,0,0,0,1
138,0.8098761325572423,-0.836674845801153,-0.8422281012524391,-1.0952854640417646,0,-0.9091120663054266,0,0,0,0,1,0,0,0,0,0,0,0,1
34,0.557947263245004,-0.6131880188226092,-0.5788228591444924,1.1846965223308878,0,-0.632384417255125,0,0,1,0,0,0,0,0,0,0,0,0,1
118,-1.9971101542298264,0.8931602193651963,0.5906525920214545,-2.045277958363703,2,0.8368773590572306,1,0,0,0,0,0,2,0,0,0,0,0,0
37,-0.14288165029942937,0.5315173616469385,-0.15303395999237152,0.23470402800894935,0,0.5104135272964481,1,0,0,0,0,0,0,0,0,0,0,0,1
134,-1.1483563674384258,1.4644828359650577,1.593681064379727,0.8046995246021125,1,1.0496414216546348,0,0,0,0,1,0,0,0,0,0,1,0,0
61,0.8506607372710999,-0.8671196883049148,-0.6140864249192279,1.1846965223308878,0,-1.0219813878192128,0,1,0,0,0,0,0,0,0,0,0,0,1
98,0.699758221626367,-0.9317558249441866,-0.5340336397585176,0.9946980234665002,0,-1.3098786519978918,1,0,0,0,0,0,0,0,0,0,0,0,1
92,0.8445864344413765,-0.8705751691755431,-0.2768351416516325,0.8046995246021125,0,-0.5367113448425321,1,0,0,0,0,0,0,0,0,0,0,0,1
61,0.8506607372710999,-0.8671196883049148,-0.6140864249192279,1.1846965223308878,0,-0.5936985154902521,0,1,0,0,0,0,0,0,0,0,0,0,1
21,-2.7676530217861797,0.6985240642502534,0.31180836380932325,0.23470402800894935,2,0.2622390452483806,0,0,0,1,0,0,0,0,0,2,0,0,0
101,0.7275520198620213,-0.9609850058121482,-0.6735695044943646,0.044705529144561655,0,-1.2799575563434429,1,0,0,0,0,0,0,0,0,0,0,0,1
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,1.2977057952135302,0,1,0,0,0,0,0,2,0,0,0,0,0
27,0.5868563428230743,-0.128963105635196,-0.14672158137823135,-1.0952854640417646,0,-0.14727684114830444,0,0,1,0,0,0,0,0,0,0,0,0,1
89,0.19688002383044065,0.2573054397215892,-0.2718394827699518,0.8046995246021125,0,-0.12576588508123718,0,0,0,1,0,0,0,0,0,0,0,0,1
124,0.6540890037452556,-0.8160574649792502,-1.2391588545392942,-0.7152884663129891,0,-0.5452087325277153,0,0,0,0,1,0,0,0,0,0,0,0,1
76,0.1408167633547376,0.49801409431163635,0.2718437585817132,-1.0952854640417646,0,0.23220533435044954,0,1,0,0,0,0,0,0,0,0,0,0,1
71,0.39617430401842063,-0.5265553816936333,-0.6520679608564841,0.8046995246021125,0,0.10651284520128072,0,1,0,0,0,0,0,0,0,0,0,0,0
49,-2.8306517767246246,0.7355700264671651,0.5936632702315654,1.754692018924051,2,0.930475816111056,0,0,1,0,0,0,0,0,2,0,0,0,0
8,0.87495942103483,-0.8984325713737316,-0.5130526742349769,-0.5252899674486015,0,-0.5367113448425321,0,0,1,0,0,0,0,0,0,0,0,0,1
43,-0.5362326291556553,1.3821815505789712,1.456308739033318,0.4247025268733371,1,1.7298052302690277,0,0,1,0,0,0,0,0,1,0,0,0,1
65,0.8316279217379663,-0.8351742574545239,-0.6081633840025297,0.044705529144561655,0,-0.9946220089326006,0,1,0,0,0,0,0,0,0,0,0,0,1
4,0.8174639659923786,-0.8919133713132138,-0.8631966977018697,-0.7152884663129891,0,-2.0168111542707665,0,0,0,1,0,0,0,0,0,0,0,0,1
72,-0.8119410195019346,1.5684677119960315,1.8939026463982478,0.23470402800894935,1,0.5124817953405869,0,1,0,0,0,0,0,1,0,0,0,0,1
130,0.7630056452433375,-1.1133002572992534,-0.5927498925862508,-0.7152884663129891,0,-1.354428674269445,0,0,0,0,1,0,0,0,0,0,0,0,1
67,-1.1729209839729045,1.65903663734724,1.5038528877880608,0.6147010257377248,1,1.5596942374037013,0,1,0,0,0,0,0,1,0,0,0,0,0
46,0.5194002161101307,-0.6337818278746727,-0.9679701560557576,0.044705529144561655,0,-1.0620891621177804,0,0,1,0,0,0,0,0,0,0,0,0,1
54,0.4385768515256023,-0.3761904536237241,-0.5622559522349857,0.6147010257377248,0,-0.5182212051362692,1,0,0,0,0,0,0,0,0,0,0,0,1
96,0.8316279217379663,-0.9365823448414491,-0.4407835491983754,0.044705529144561655,0,-0.71782708397197,1,0,0,0,0,0,0,0,0,0,0,0,1
134,-1.1483563674384258,1.4644828359650577,1.593681064379727,0.8046995246021125,1,1.6762314153886095,0,0,0,0,1,0,0,0,0,0,1,0,0
28,-0.3652449498354038,0.996586460244493,2.103074662036828,0.044705529144561655,1,0.9537999332376064,0,0,1,0,0,0,0,0,1,0,0,0,0
38,-1.7965354299615945,1.4952750914331256,0.8465973008691576,-0.7152884663129891,2,1.3048626034332207,0,0,1,0,0,0,0,0,2,0,0,0,1
27,0.5868563428230743,-0.128963105635196,-0.14672158137823135,-1.0952854640417646,0,0.07946631665249361,0,0,1,0,0,0,0,0,0,0,0,0,1
76,0.1408167633547376,0.49801409431163635,0.2718437585817132,-1.0952854640417646,0,0.6092766947992583,0,1,0,0,0,0,0,0,0,0,0,0,1
45,-2.8517285660606486,0.7266761270872851,0.7627815300785532,2.324687515517214,2,0.8498018238924656,0,0,1,0,0,0,0,0,2,0,0,0,0
140,0.8211270579955481,-1.127551348708158,-1.0601330941468274,-0.5252899674486015,0,-1.248828706381889,0,0,0,0,1,0,0,0,0,0,0,0,1
86,0.5896547736035872,-0.7775309608791905,-0.5982968799555161,0.6147010257377248,0,-0.6108515839222447,0,1,0,0,0,0,0,0,0,0,0,0,1
30,0.8994463162754491,-1.1530952875169582,-1.1322444734329258,1.1846965223308878,0,-1.0027104098963309,0,0,1,0,0,0,0,0,0,0,0,0,1
84,0.6175373346578993,-0.6152472640161171,-0.8696044337708005,1.5646935200596632,0,-0.3629993267994116,0,1,0,0,0,0,0,0,0,0,0,0,1
25,-1.7628263678899887,1.4498047182125795,0.584622380062202,-0.5252899674486015,2,1.3841923892486618,0,1,0,0,0,0,0,2,0,0,0,0,0
131,0.7795899707999938,-0.9387925848847133,-0.4271797432259956,0.044705529144561655,0,-0.4786848344574604,0,1,0,0,0,0,0,0,0,0,0,0,1
133,0.011516665670379445,0.47816069958173024,0.15388538998420156,0.23470402800894935,0,0.07322608769326225,0,0,0,0,1,0,0,0,0,0,0,0,1
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,1.1674475327895375,0,1,0,0,0,0,0,2,0,0,0,0,0
86,0.5896547736035872,-0.7775309608791905,-0.5982968799555161,0.6147010257377248,0,-0.6358525981535107,0,1,0,0,0,0,0,0,0,0,0,0,1
77,-0.6575427035321258,1.7424298157650362,1.8163409156462293,0.23470402800894935,1,1.8294426200873077,0,1,0,0,0,0,0,1,0,0,0,0,0
93,0.8994463162754491,-0.8325098004271332,-0.3683505395136735,1.1846965223308878,0,-0.9091120663054266,1,0,0,0,0,0,0,0,0,0,0,0,1
128,-0.06786942641887178,0.24122995524865057,-0.12649798167401216,-0.9052869651773768,0,0.7068416622811171,0,0,0,0,1,0,0,0,0,0,0,0,0
112,0.17764706769534208,1.2871149009542924,1.1243285544636878,1.3746950211952755,0,0.883019079857918,1,0,0,0,0,0,0,0,0,0,0,0,1
14,-0.7618273357298131,1.582321823073024,1.3386654494707158,-0.7152884663129891,1,1.4317840814971414,0,0,1,0,0,0,0,0,1,0,0,0,0
18,-2.4343978230082954,1.0177194408864998,0.4521127441273781,-0.14529296971982605,2,0.8704848349583336,0,1,0,0,0,0,0,2,0,0,0,0,0
7,0.19673452778807235,-0.13760846456842266,-0.012840738619519537,-0.14529296971982605,0,-0.261578636519157,0,0,1,0,0,0,0,0,0,0,0,0,1
21,-2.7676530217861797,0.6985240642502534,0.31180836380932325,0.23470402800894935,2,1.0790866800065675,0,0,0,1,0,0,0,0,0,2,0,0,0
44,0.10395245939498345,0.5018832971696904,0.07615580763557432,-1.6652809606349277,0,0.8774278999878569,0,0,0,1,0,0,0,0,0,0,0,0,0
68,0.7134623319169836,-0.15222737396103334,-0.16937230144714704,-0.5252899674486015,0,1.157183153613569,0,1,0,0,0,0,0,0,0,0,0,0,0
149,-0.28826545392087316,0.9538533304641673,1.2853374985845787,-0.9052869651773768,0,0.6936568202779831,0,0,0,0,1,0,0,0,0,0,0,0,1
84,0.6175373346578993,-0.6152472640161171,-0.8696044337708005,1.5646935200596632,0,-0.4862391234973629,0,1,0,0,0,0,0,0,0,0,0,0,1
64,0.7873413403536483,-1.4919267395728504,-1.0766909350482308,0.4247025268733371,0,-1.6015674013343646,0,1,0,0,0,0,0,0,0,0,0,0,1
19,0.41532431423418525,-0.6571303014721108,-0.7501408747855717,0.044705529144561655,0,-0.45978795064341477,0,1,0,0,0,0,0,0,0,0,0,0,1
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,1.3993962528980435,0,1,0,0,0,0,0,2,0,0,0,0,0
38,-1.7965354299615945,1.4952750914331256,0.8465973008691576,-0.7152884663129891,2,0.6715491079848512,0,0,1,0,0,0,0,0,2,0,0,0,1
147,-0.9041758586796569,1.7324680759636433,2.261208193243707,-1.8552794594993154,1,1.1852418240957565,0,0,0,1,0,0,0,0,0,1,0,0,0
36,-0.3013556766395101,0.9855648400200623,0.9113744608395141,0.8046995246021125,1,0.9221004817160978,0,0,1,0,0,0,0,0,1,0,0,0,1
64,0.7873413403536483,-1.4919267395728504,-1.0766909350482308,0.4247025268733371,0,-2.30161085726415,0,1,0,0,0,0,0,0,0,0,0,0,1
57,0.8414513104002286,-1.5283443989530991,-1.2665670015914527,0.6147010257377248,0,-1.5978775760105133,1,0,0,0,0,0,0,0,0,0,0,0,1
85,-0.6431577254499988,1.6644709085746359,1.47068889288518,1.3746950211952755,1,1.19147711487556,0,1,0,0,0,0,0,1,0,0,0,0,0
141,0.8382480314886213,-0.8544477243555477,-0.951651508455736,0.4247025268733371,0,-0.48914982367580595,0,0,1,0,0,0,0,0,0,0,0,0,1
42,0.8719222867414198,-1.4814140890005991,-1.1392712444449196,-0.7152884663129891,0,-1.8899729900721793,0,0,1,0,0,0,0,0,0,0,0,0,1
25,-1.7628263678899887,1.4498047182125795,0.584622380062202,-0.5252899674486015,2,1.3680862168519252,0,1,0,0,0,0,0,2,0,0,0,0,0
66,0.7935622906716993,-1.5432498057769413,-1.4771114080245087,-1.8552794594993154,0,-1.5978775760105133,0,1,0,0,0,0,0,0,0,0,0,0,1
48,0.16766263121020925,0.32605085053546096,-0.26687040585718486,1.1846965223308878,0,0.29375045992143356,1,0,0,0,0,0,0,0,0,0,0,0,1
67,-1.1729209839729045,1.65903663734724,1.5038528877880608,0.6147010257377248,1,1.459732427936535,0,1,0,0,0,0,0,1,0,0,0,0,1
72,-0.8119410195019346,1.5684677119960315,1.8939026463982478,0.23470402800894935,1,1.5157206842203463,0,1,0,0,0,0,0,1,0,0,0,0,0
16,0.21959235036825592,1.2561008669520632,0.5017135098894712,-1.6652809606349277,0,1.5632568545717744,0,0,1,0,0,0,0,0,0,0,0,0,1
24,-2.344122048566307,0.793312820011672,0.8280969369076001,0.8046995246021125,2,0.7654486434265159,0,0,1,0,0,0,0,0,2,0,0,0,0
63,0.7229609979473463,-0.10936015689958539,-0.12096587909777386,-0.14529296971982605,0,0.07642786856844672,0,1,0,0,0,0,0,0,0,0,0,0,1
140,0.8211270579955481,-1.127551348708158,-1.0601330941468274,-0.5252899674486015,0,-1.8696693138030762,0,0,0,0,1,0,0,0,0,0,0,0,1
20,-2.4217516321998738,1.1199489577150297,2.6280987022231224,-0.33529146858421377,2,0.27183293890030996,0,0,1,0,0,0,0,0,2,0,0,0,0
46,0.5194002161101307,-0.6337818278746727,-0.9679701560557576,0.044705529144561655,0,-0.5740461135989312,0,0,1,0,0,0,0,0,0,0,0,0,1
106,0.7873413403536483,-0.9412859156945045,-0.7362814229866637,0.4247025268733371,0,-0.6635410487183109,1,0,0,0,0,0,0,0,0,0,0,0,1
8,0.87495942103483,-0.8984325713737316,-0.5130526742349769,-0.5252899674486015,0,-0.4728870937811973,0,0,1,0,0,0,0,0,0,0,0,0,1
55,0.7873413403536483,-0.9280036154226032,-0.5858373140388665,0.4247025268733371,0,-0.7287641377505131,1,0,0,0,0,0,0,0,0,0,0,0,1
36,-0.3013556766395101,0.9855648400200623,0.9113744608395141,0.8046995246021125,1,0.5976523529848141,0,0,1,0,0,0,0,0,1,0,0,0,1
102,0.6484176629626337,-0.6110760714536377,-0.4339534015937101,-0.9052869651773768,0,-0.43357390256863715,1,0,0,0,0,0,0,0,0,0,0,0,1
23,-1.8861366533103854,1.2684735019520244,1.2729808069009627,-0.9052869651773768,2,1.287149154935383,0,1,0,0,0,0,0,2,0,0,0,0,0
90,-1.686864809997518,1.466103265290234,0.0976579672697802,0.23470402800894935,2,1.634551860769447,1,0,0,0,0,0,2,0,0,0,0,0,0
72,-0.8119410195019346,1.5684677119960315,1.8939026463982478,0.23470402800894935,1,1.4301731814805572,0,1,0,0,0,0,0,1,0,0,0,0,0
29,0.8282062919792007,-0.8808244674849,-0.5624359792255084,-0.14529296971982605,0,-1.1205295112078435,0,0,1,0,0,0,0,0,0,0,0,0,1
85,-0.6431577254499988,1.6644709085746359,1.47068889288518,1.3746950211952755,1,1.056744525885079,0,1,0,0,0,0,0,1,0,0,0,0,1
79,-0.06786942641887178,0.36944756736185524,-0.2042326804366343,-0.9052869651773768,0,0.7941296979815401,1,0,0,0,0,0,0,0,0,0,0,0,0
60,0.5639081468225616,-0.39356127607322594,-0.5054953305423884,1.3746950211952755,0,-0.2758021481268141,1,0,0,0,0,0,0,0,0,0,0,0,1
10,0.8944100044883714,-0.9042156872234491,-0.570120787160374,0.8046995246021125,0,-1.2644782511340256,0,0,0,1,0,0,0,0,0,0,0,0,1
74,0.7229609979473463,-1.5103695110581181,-1.1802316330172162,-0.14529296971982605,0,-2.527713090863871,0,0,0,1,0,0,0,0,0,0,0,0,1
107,-0.7904156161072389,2.1470811184540333,1.698761831375732,-2.805271953821254,1,1.3228873172970574,1,0,0,0,0,0,1,0,0,0,0,0,1
55,0.7873413403536483,-0.9280036154226032,-0.5858373140388665,0.4247025268733371,0,-1.269290893516381,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0.1719788116721598,0.05240828769427301,-0.16026262363182758,-2.4252749560924785,0,0.002049245545030861,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0.5194002161101307,-0.6337818278746727,-0.9679701560557576,0.044705529144561655,0,-0.4595957533196652,0,0,1,0,0,0,0,0,0,0,0,0,1
140,0.8211270579955481,-1.127551348708158,-1.0601330941468274,-0.5252899674486015,0,-1.390405375821077,0,0,0,0,1,0,0,0,0,0,0,0,1
20,-2.4217516321998738,1.1199489577150297,2.6280987022231224,-0.33529146858421377,2,1.6845519001773421,0,0,1,0,0,0,0,0,2,0,0,0,0
58,0.3112484123582404,-0.13923291907309093,-0.3105121175681538,0.044705529144561655,0,-0.04110380588452751,1,0,0,0,0,0,0,0,0,0,0,0,1
149,-0.28826545392087316,0.9538533304641673,1.2853374985845787,-0.9052869651773768,0,1.0957319792113744,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0.7947628643943812,-1.1178728649985321,-0.8323861883069975,0.8046995246021125,0,-1.5189617338096912,0,0,1,0,0,0,0,0,0,0,0,0,1
101,0.7275520198620213,-0.9609850058121482,-0.6735695044943646,0.044705529144561655,0,-0.6973254800507812,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0.1719788116721598,0.05240828769427301,-0.16026262363182758,-2.4252749560924785,0,0.5547658578738917,0,0,0,1,0,0,0,0,0,0,0,0,1
96,0.8316279217379663,-0.9365823448414491,-0.4407835491983754,0.044705529144561655,0,-0.6444387214649604,1,0,0,0,0,0,0,0,0,0,0,0,1
46,0.5194002161101307,-0.6337818278746727,-0.9679701560557576,0.044705529144561655,0,-0.4862391234973629,0,0,1,0,0,0,0,0,0,0,0,0,1
141,0.8382480314886213,-0.8544477243555477,-0.951651508455736,0.4247025268733371,0,-0.7849306627254241,0,0,1,0,0,0,0,0,0,0,0,0,1
5,-0.45167828223904755,1.1978345167031514,1.8171131704315873,0.23470402800894935,1,0.8518889937125602,0,0,0,1,0,0,0,0,0,1,0,0,0
111,-0.6700050794587804,1.543549407313917,1.1701659444693266,-1.8552794594993154,1,1.4209942724938753,1,0,0,0,0,0,1,0,0,0,0,0,1
16,0.21959235036825592,1.2561008669520632,0.5017135098894712,-1.6652809606349277,0,0.9375164440787802,0,0,1,0,0,0,0,0,0,0,0,0,1
5,-0.45167828223904755,1.1978345167031514,1.8171131704315873,0.23470402800894935,1,1.4575382908627337,0,0,0,1,0,0,0,0,0,1,0,0,1
144,0.10309660860634964,-0.008655822412093747,0.31166173817874393,0.044705529144561655,0,0.9198230313563776,0,0,1,0,0,0,0,0,0,0,0,0,0
69,0.5456450141594062,-0.6164158115977786,-0.7721737910156989,0.8046995246021125,0,-1.0451345804730474,0,1,0,0,0,0,0,0,0,0,0,0,1
61,0.8506607372710999,-0.8671196883049148,-0.6140864249192279,1.1846965223308878,0,-0.37529758541356556,0,1,0,0,0,0,0,0,0,0,0,0,1
122,-1.476076712217983,2.008145649809295,1.8270131029191168,-1.0952854640417646,2,1.9423263114497018,0,0,0,0,1,0,0,0,0,0,2,0,1
88,0.5868563428230743,-0.609900930429728,-0.9578919694679864,-1.0952854640417646,0,-1.015001309279376,0,1,0,0,0,0,0,0,0,0,0,0,1
35,0.6011599987965244,-0.6068030014459013,-0.544545466619914,0.9946980234665002,0,-0.2170180677067337,0,0,1,0,0,0,0,0,0,0,0,0,0
15,-1.0662090005941842,1.6282472257747163,0.9084553795449245,-0.14529296971982605,1,1.1014848113266111,0,0,1,0,0,0,0,0,1,0,0,0,0
97,0.5802383111671098,-0.6133000595661697,-0.1405974457680445,-1.2852839629061523,0,-0.4827501033790255,1,0,0,0,0,0,0,0,0,0,0,0,1
112,0.17764706769534208,1.2871149009542924,1.1243285544636878,1.3746950211952755,0,0.883019079857918,1,0,0,0,0,0,0,0,0,0,0,0,1
7,0.19673452778807235,-0.13760846456842266,-0.012840738619519537,-0.14529296971982605,0,0.02428526662137044,0,0,1,0,0,0,0,0,0,0,0,0,1
15,-1.0662090005941842,1.6282472257747163,0.9084553795449245,-0.14529296971982605,1,0.995577253860947,0,0,1,0,0,0,0,0,1,0,0,0,1
131,0.7795899707999938,-0.9387925848847133,-0.4271797432259956,0.044705529144561655,0,-0.7564998117600239,0,1,0,0,0,0,0,0,0,0,0,0,1
31,-0.6477068319312879,1.323288078781502,2.643086533744072,-1.6652809606349277,1,1.8757257324319911,0,0,0,1,0,0,0,0,0,1,0,0,0
60,0.5639081468225616,-0.39356127607322594,-0.5054953305423884,1.3746950211952755,0,-0.24599440423581667,1,0,0,0,0,0,0,0,0,0,0,0,1
